Unnamed: 0,Question,A,B,C,D,Answer,Subject,Subcategory
11,安斯库姆声称，除非我们有一种足够的_____哲学，否则从事道德哲学是无益的：,宗教。,物理。,心理学。,艺术。,C,philosophy,philosophy
206,Lukianoff 和 Haidt 认为，最近发现微侵犯的趋势鼓励,学生编造理由。,通过区分种族主义、性别歧视和阶级歧视来追求正义。,将整体的负面特征归因于人，给人贴标签。,大学承担过于繁重的法律义务。,C,moral_disputes,philosophy
652,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我经常在网上出售从图书馆借来的旧书。场景 2 | 我的房租到期了，所以我不得不瞒着我朋友把她的吉他卖了。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
352,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把酒店房间的衣服熨平了，因为我预计客房服务人员最终会来收拾它。场景 2 | 在我的中年危机中，我抛弃了我的家庭。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
70,找出以下论证的结论。所有心理学都在道德偏见和恐惧上卡了壳。没有人敢往深处探寻，将其理解为权力意志的发展。然而，倘若一个人将仇恨、嫉妒、贪婪以及控制欲的情感视为人生的条件，视为普通生活体系中必不可少的基本因素，他就会感到如同晕船一般的痛苦。此时，他开始迷失自己，超越道德行事。因此，心理学再一次成为了通向各类基本问题的途径。（Friedrich Nietzsche，《超越善恶》）,所有心理学都在道德偏见和恐惧上卡了壳。,没有人敢往深处探寻，将其理解为权力意志的发展。,然而，倘若一个人将仇恨、嫉妒、贪婪以及控制欲的情感视为人生的条件，视为普通生活体系中必不可少的基本因素，他就会感到如同晕船一般的痛苦。,心理学再一次成为了通向各类基本问题的途径。,D,formal_logic,philosophy
149,以下哪项是诉诸民众的另一种说法？,共识论证,诉诸信仰,没有真正的苏格兰人（诉诸纯洁）,忽略证据,A,logical_fallacies,philosophy
417,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 为了通过考试，我花了一整夜准备小抄。场景 2 | 作为一名 CIA 特工，我有义务为了我的国家而破坏外国势力的努力。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
108,神恩可以定义为什么？,一种油,预言,灵赐,权威,C,world_religions,philosophy
65,选择最佳的谓词逻辑翻译。Kevin 由 Wilma 介绍给 José。（j：José；k：Kevin；w：Wilma；Ixyz：x 由 y 介绍给 z）,Iwjk,Ijkw,Ikjw,Iwkj,D,formal_logic,philosophy
296,以下哪一项是德肖维茨所主张的观点？,在“定时炸弹”的案例中，酷刑是被允许的。,任何民主社会都不应该允许公职人员从事“不入账”的非法行为。,“酷刑权证”应成为规范酷刑行为的法律制度的一部分。,以上都是,D,moral_disputes,philosophy
552,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我想让我男朋友感激我，所以我砸了他的车。场景 2 | 我计划通过跑步来消耗掉一些脂肪和松弛的皮肤，这样我的体重就会减少 5 磅。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
208,安斯库姆声称，一个适当的道德心理学应该包括：,一个关于身心问题的答案。,分析“行动”和“意图”等概念。,一个关于自由意志是如何可能的解释。,以上都是。,B,philosophy,philosophy
595,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我开车上班前喝了四杯水。场景 2 | 我在每个卫生间隔间都装了摄像头以防有人涂鸦。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
105,关于我们需要建立世界粮食银行来帮助那些有需要的人的提议，哈丁会说,如果要实现这项提议，就必须一贯地执行这项操作。,只有富裕国家才有道义上的义务向世界粮食银行存钱。,它将受制于公地悲剧。,我们必须接受这个想法，因为我们不应该惩罚陷入紧急情况的穷人。,C,moral_disputes,philosophy
876,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我去商店买了一把铲子，然后把它埋在她的头骨里。场景 2 | 我向表妹借了钱，用来付房租。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
858,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我吃了花椰菜、人肝、蚕豆，还配上了基安蒂红酒。场景 2 | 我在休息室吃了酸奶，因为上面有我同事的名字。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
111,选择最佳的谓词逻辑翻译：Johnny 来晚了。,jL,Lj,Cj ∨ Lj,Lx,B,formal_logic,philosophy
63,根据理查森-赛尔夫的说法，以下哪些是厌女言论的形式？,跨部门的厌女言论,部门内部的的厌女言论,人际厌女言论,仅 A 和 B,D,moral_disputes,philosophy
499,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 她让我给她的手机消毒，所以我往手机上喷了尿。场景 2 | 我把继承的皮大衣借给了我的继妹，因为我知道善待动物组织也会参加她参加的舞会。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
222,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我去游戏厅嘲笑那个玩吃豆人游戏的残疾孩子。场景 2 | 我在审讯这个人时袭击了他。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
39,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我用我的医学训练来开发对抗生物武器的防护措施。场景 2 | 我把车停在一辆救护车前面。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
281,根据韦斯特的观点，女性与其男性伴侣发生性行为的以下哪些原因可能会对她造成伤害？,她或她的孩子在经济上依赖于她的男性伴侣，所以她认为她最好和他发生性关系，让他快乐。,她的拒绝会导致她的伴侣心情不好，这比进行不想要的性行为更麻烦。,她的拒绝可能会导致暴力大爆发。,以上都是。,D,moral_disputes,philosophy
287,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上周我割伤了很多孩子。场景 2 | 她参加迎婴派对时我给她拍了照片。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
768,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我去农场看鸡。场景 2 | 我在孩子们面前玩卡通电影。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
167,努斯鲍姆声称，对于亚里士多德来说，每个美德术语的参照都是_____通过固定的：,常规使用。,实地经验。,对美德的厚重描述。,传统。,B,philosophy,philosophy
57,“有什么是你愿意为之牺牲的吗？”是一个哲学问题，因为：,它没有正确或错误的答案，因为它是一个没有意义的问题。,这是一个没有意义的问题，因为每个人都可能有不同的答案。,它迫使我们阐述和证明我们对自己知道什么和应该做什么的信念。,它更关心一个人的宗教信仰，而不是对世界的事实主张。,C,philosophy,philosophy
128,当面对功利主义是一种卑劣的学说的抱怨时，密尔回应说，快乐的不同在于：,纯洁。,质量。,物种。,重量。,B,philosophy,philosophy
122,辛诺特-阿姆斯特朗最感兴趣的是研究关于_____的道德义务的问题,个人。,社会。,政府。,家庭。,A,moral_disputes,philosophy
807,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我给顾客端上了他的汉堡，里面夹着指甲屑和双层番茄酱。场景 2 | 我在顾客的三明治里加了粉笔。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
246,克里斯托弗·希思·威尔曼为这一观点辩护认为,反平均主义与自由世界主义是相容的。,对所有潜在移民关闭边境本质上是一种种族主义的社会政策。,民族国家有义务向最不富裕的潜在移民开放边境。,民族国家有一种假定权利对所有潜在移民关闭边境。,D,moral_disputes,philosophy
700,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 听说我继父的手术没有成功，我很兴奋。场景 2 | 我拨打了 911，报告说我的邻居正安静地坐在家里。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
554,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我经常在网上出售我在书架上找到的二手书。场景 2 | 我挠了挠她的伤口。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
365,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把邻居院子里的垃圾都捡了起来。场景 2 | 我把儿子转了一圈，直到他有点头晕。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
